7.754561e-01 6.806474e-01 8.547444e-01 -1.707494e-01 7.988410e-01 1.388824e+00 5.730680e-01 -5.463524e-03 2.961964e-01 9.946099e-01 9.253154e-01 -3.333692e-01 8.687066e-01 -4.571807e-03 -1.035953e-01 1.276305e+00 2.821512e-01 -9.084048e-02 3.235593e-01 5.360029e-01 0.000000e+00
1.386344e+00 1.505526e+00 1.365517e+00 -3.202604e-02 1.153270e+00 8.389815e-01 9.978186e-01 2.715953e-01 7.401942e-02 8.854467e-01 1.072433e+00 5.097824e-01 1.030092e+00 -1.116649e-02 3.236533e-01 6.842710e-01 2.099315e-01 1.630988e-01 -2.142924e-02 1.069307e+00 0.000000e+00
1.086516e+00 9.507094e-01 8.622387e-01 -2.199252e-01 1.053113e+00 1.790940e+00 9.931183e-01 1.648804e-02 1.286034e-01 9.109635e-01 9.278214e-01 3.660206e-01 7.466643e-01 2.784318e-01 1.708415e-01 4.686465e-01 -1.023001e-01 1.658662e-01 3.533587e-01 1.254722e+00 0.000000e+00
1.416913e+00 1.052024e+00 5.645156e-01 6.952101e-02 1.004823e+00 1.333612e+00 1.744045e+00 -2.746883e-01 -1.597402e-01 7.107532e-01 1.478871e+00 1.778903e-01 6.879908e-01 3.807765e-01 -3.676518e-01 6.442967e-01 7.474552e-01 -7.022069e-02 2.135305e-01 1.125913e+00 0.000000e+00
7.853968e-01 6.214929e-01 6.587239e-01 -2.571165e-01 7.516014e-01 5.704049e-01 1.271977e+00 4.517195e-01 -3.070657e-01 1.517587e+00 7.984466e-01 5.390881e-01 8.630798e-01 4.487827e-01 -2.796289e-01 1.275635e+00 -9.364208e-02 -1.917357e-01 -2.875571e-01 6.863141e-01 0.000000e+00
1.183508e+00 7.389354e-01 1.099467e+00 1.205752e-01 8.392361e-01 1.497963e+00 1.329326e+00 1.988746e-01 -1.222728e-01 1.436121e+00 1.283541e+00 -2.272136e-01 8.805585e-01 6.205915e-01 -1.542969e-01 3.014811e-01 -4.402263e-02 6.660967e-01 -1.176613e-01 1.581110e+00 0.000000e+00
1.178417e+00 1.241775e+00 1.344239e+00 1.891147e-01 1.364488e+00 1.131931e+00 3.793615e-02 -4.519097e-02 -7.492170e-02 2.794155e-01 6.739191e-01 3.651137e-01 1.020686e+00 1.812817e-01 2.134892e-01 1.386776e+00 -3.374568e-01 3.289322e-02 1.326656e-01 1.505289e+00 0.000000e+00
1.212264e+00 7.450273e-01 1.010149e+00 -2.435639e-01 7.936617e-01 9.059209e-01 1.166499e+00 -2.163180e-01 -2.170131e-01 1.320806e+00 8.130375e-01 4.565909e-01 1.125767e+00 -3.348111e-01 2.399609e-01 1.117652e+00 -8.409985e-02 -9.446535e-02 2.829604e-02 1.120113e+00 0.000000e+00
7.575140e-01 7.264170e-01 1.125464e+00 7.775747e-02 7.551029e-01 9.268742e-01 1.027603e+00 6.227939e-01 3.854225e-01 1.539300e+00 1.511195e+00 -1.821747e-01 1.284036e+00 2.419117e-01 -5.759620e-01 1.173912e+00 2.780533e-01 1.052044e-01 3.610889e-01 7.245902e-01 0.000000e+00
6.571886e-01 1.011952e+00 4.621405e-01 2.611535e-03 7.996566e-01 1.410521e+00 5.365172e-01 -3.019347e-01 7.616117e-02 1.054958e+00 9.736449e-01 -1.604156e-02 4.016074e-01 -3.460899e-01 1.180712e-01 8.071133e-01 -1.938731e-01 2.445042e-01 -6.207376e-01 7.161484e-01 0.000000e+00
7.370241e-01 1.588149e+00 1.264122e+00 1.026664e+00 1.495837e+00 9.377200e-01 8.800778e-01 3.272310e-01 3.312622e-01 1.040466e+00 9.397638e-01 -7.460043e-01 6.143675e-01 -9.892750e-03 -1.497132e-01 5.529334e-01 -3.212035e-01 -1.188929e-01 -1.867856e-01 1.061110e+00 0.000000e+00
2.816760e-01 4.411520e-01 2.005517e-01 -8.696747e-02 1.071202e+00 9.554633e-01 6.515985e-01 -1.750761e-01 3.872925e-01 1.458548e+00 4.657298e-01 -5.547715e-01 6.598650e-01 -3.154720e-01 -2.299783e-01 6.413112e-01 1.389934e-01 2.026987e-01 4.738910e-01 1.101358e+00 0.000000e+00
1.146001e+00 7.216152e-01 1.698178e+00 2.834126e-01 1.043763e+00 1.022454e+00 8.915578e-01 -2.407104e-01 4.587770e-01 1.576730e+00 2.815908e-01 -2.190619e-01 7.867333e-01 -3.329578e-01 2.809278e-01 6.841938e-01 2.159088e-01 -1.619396e-01 -8.393899e-02 9.674457e-01 0.000000e+00
7.419914e-01 7.333984e-01 6.496404e-01 6.821933e-02 1.018147e+00 1.065949e+00 1.053886e+00 2.793470e-01 -3.635938e-01 1.167187e+00 8.993937e-01 3.845949e-01 8.758072e-01 3.444045e-01 -9.407603e-02 2.713954e-01 6.523075e-02 3.890758e-01 -4.572161e-03 5.581708e-01 0.000000e+00
1.109109e+00 1.193435e+00 8.752681e-01 -6.199867e-02 1.090098e+00 1.219499e+00 7.172895e-01 -1.988844e-01 -3.066739e-02 1.147918e+00 1.088211e+00 1.096612e-01 7.971747e-01 -2.677923e-01 4.390157e-01 1.582700e+00 -9.743269e-02 1.206959e-02 3.569102e-01 9.797818e-01 0.000000e+00
1.051151e+00 6.961257e-01 1.361325e+00 -3.901919e-01 6.489624e-01 1.113271e+00 3.744470e-01 1.305045e-03 4.851246e-01 8.453912e-01 1.215292e+00 -1.152667e-01 1.157281e+00 4.285096e-01 6.715429e-02 8.927464e-01 -2.830883e-01 -4.204852e-01 1.080462e-01 8.046850e-01 0.000000e+00
1.117317e+00 1.226333e+00 8.000523e-01 -4.672332e-01 9.848833e-01 1.036533e+00 6.841011e-01 2.441939e-01 8.519076e-02 9.186266e-01 1.434791e+00 -4.935843e-01 1.493753e+00 -9.316307e-02 -1.181791e-01 9.735399e-01 -1.376250e-01 -2.599607e-01 -6.282755e-01 6.020143e-02 0.000000e+00
1.409405e+00 1.387481e+00 1.536124e+00 1.883862e-02 7.916962e-01 1.269098e+00 1.023999e+00 2.399899e-01 3.784867e-01 9.277032e-01 8.586940e-01 -4.633596e-02 7.497113e-01 3.144711e-01 3.680627e-01 1.344014e+00 -5.191028e-01 -1.308044e-01 3.152406e-01 9.442247e-01 0.000000e+00
7.414489e-01 1.242447e+00 6.195985e-01 1.150382e-01 4.515730e-01 8.091130e-01 9.701769e-01 -5.650402e-01 4.736888e-01 1.293960e+00 1.478592e+00 -5.905554e-02 9.412707e-01 2.601970e-01 3.822888e-01 1.951675e-01 5.937399e-01 -3.293627e-01 1.355095e-01 1.228299e+00 0.000000e+00
7.360063e-01 7.432810e-01 1.030024e+00 -2.294661e-01 1.299990e+00 1.032858e+00 7.938360e-01 -1.434203e-01 -3.147411e-01 1.144132e+00 1.149680e+00 2.197173e-02 1.300730e+00 6.696983e-01 -5.146578e-02 5.691421e-01 3.514042e-01 2.160506e-01 2.555835e-01 1.175425e+00 0.000000e+00
1.172173e+00 1.521751e+00 1.869126e+00 5.193705e-01 8.344057e-01 7.771942e-01 1.170414e+00 9.100814e-02 -2.941950e-01 8.493650e-01 1.010158e+00 2.384035e-01 1.500707e+00 2.685181e-01 8.706236e-02 8.090452e-01 2.367623e-01 5.116486e-01 -2.484641e-01 1.039070e+00 0.000000e+00
1.314792e+00 6.769046e-01 9.297781e-01 5.775604e-01 1.123945e+00 7.193186e-01 9.995371e-01 -1.927520e-01 -2.137103e-02 1.312441e+00 9.149958e-01 -1.765668e-02 1.285831e+00 -3.189094e-02 3.141479e-01 8.519843e-01 -8.721543e-03 -1.731381e-01 4.550898e-02 9.928201e-01 0.000000e+00
4.528170e-01 1.298273e+00 5.323126e-01 2.371977e-01 1.206920e+00 1.155974e+00 9.357142e-01 -1.276363e-01 1.275706e-01 6.218027e-01 1.114941e+00 7.017597e-01 1.291528e+00 -3.359698e-01 -1.876092e-01 6.190457e-01 -2.682863e-01 1.308186e-01 -1.420604e-01 6.103546e-02 0.000000e+00
8.065951e-01 1.071530e+00 1.652043e+00 -1.303079e-01 1.266266e+00 6.492947e-01 1.297341e+00 5.511153e-01 -6.809404e-01 1.751843e+00 1.767289e+00 4.645242e-02 1.225981e+00 2.419485e-01 2.387337e-02 1.231848e+00 -4.414760e-01 -5.311393e-02 -1.346048e-01 1.059431e+00 0.000000e+00
7.070460e-01 7.807618e-01 8.441572e-01 -5.668646e-02 1.125800e+00 5.709623e-01 1.124187e+00 3.536859e-01 1.294551e-01 1.114099e+00 7.304336e-01 -1.444246e-01 6.206519e-01 4.720852e-01 4.746521e-01 9.282189e-01 -2.381398e-01 5.368016e-02 -1.444322e-01 1.496803e+00 0.000000e+00
8.603087e-01 1.450354e+00 9.862742e-01 -3.265601e-01 1.396222e+00 6.002808e-01 1.576112e+00 2.039505e-01 1.873026e-01 1.239628e+00 1.201711e+00 3.198574e-01 6.316964e-01 2.486091e-01 -1.841837e-01 8.600693e-01 -1.838092e-01 2.140196e-01 -2.751775e-01 1.511335e+00 0.000000e+00
1.249752e+00 1.073165e+00 8.660551e-01 -1.537411e-01 8.989458e-01 1.033182e+00 4.648749e-01 8.329937e-01 -1.408115e-01 1.157673e+00 1.381276e+00 -3.174520e-01 8.195757e-01 -4.393086e-01 6.302050e-02 8.767903e-01 2.429731e-01 -2.791790e-01 -1.597099e-01 9.073748e-01 0.000000e+00
1.117731e+00 1.415226e+00 1.451554e+00 2.609661e-01 8.465401e-01 1.019975e+00 7.148664e-01 2.547638e-01 -1.924719e-01 1.590626e+00 5.329016e-01 -1.497660e-01 9.956117e-01 -3.977616e-02 2.516086e-01 3.314202e-01 -1.970458e-01 4.165804e-01 3.042900e-01 1.145942e+00 0.000000e+00
9.109729e-01 5.532561e-01 1.123593e+00 6.845221e-02 6.240662e-01 8.789855e-01 1.585373e+00 -1.780550e-01 2.859831e-01 9.063717e-01 1.445327e+00 -2.613812e-02 1.081652e+00 4.721762e-01 -4.683546e-01 9.705094e-01 7.031852e-02 -1.330317e-01 -3.039355e-01 9.410145e-01 0.000000e+00
8.652006e-01 8.414357e-01 8.981159e-01 -1.927037e-01 1.079862e+00 8.249167e-01 9.583342e-01 -2.736849e-01 -1.939263e-01 1.152461e+00 8.516826e-01 -1.175953e-01 1.824330e+00 -3.440553e-01 2.573162e-01 7.590528e-01 -2.200426e-01 4.490327e-01 2.575465e-01 1.188300e+00 0.000000e+00
6.617861e-01 7.222964e-01 1.317040e+00 1.426657e-01 8.904208e-01 8.212129e-01 1.177422e+00 -2.844459e-01 1.652534e-02 1.413949e+00 1.503415e+00 1.629926e-01 6.469191e-01 -1.366556e-01 3.868332e-01 9.800636e-01 2.881696e-01 1.655200e-01 -3.920570e-01 1.422816e+00 0.000000e+00
1.083310e+00 1.204058e+00 7.858682e-01 1.588127e-01 1.306293e+00 1.123897e+00 1.096313e+00 -1.448209e-01 -2.229170e-01 8.004404e-01 1.079507e+00 4.708894e-01 8.527213e-01 -2.460140e-01 -3.138371e-02 1.571489e+00 2.786898e-01 -5.229461e-01 1.680360e-01 1.306187e+00 0.000000e+00
8.069305e-01 7.863527e-01 9.899211e-01 2.313696e-01 1.009401e+00 1.263843e+00 1.418964e+00 -1.850947e-02 1.784544e-01 1.213912e+00 1.089614e+00 -1.293626e-01 1.380540e+00 -1.522721e-01 1.728856e-01 3.007870e-01 1.318661e-01 -1.602404e-02 5.848727e-02 9.708907e-01 0.000000e+00
1.415440e+00 1.043019e+00 7.027436e-01 -8.837563e-02 3.618453e-01 1.095276e+00 9.523110e-01 -1.814096e-01 1.905306e-01 9.025507e-01 7.165524e-01 -4.384209e-01 1.450425e+00 4.077061e-01 2.647012e-01 1.335037e+00 -2.768025e-01 -3.326976e-01 -6.147258e-01 9.666494e-01 0.000000e+00
1.275118e+00 1.314796e+00 8.516320e-01 4.215476e-01 1.225460e+00 7.874207e-01 8.609997e-01 2.084283e-01 3.513449e-01 1.046937e+00 7.788909e-01 2.155039e-01 8.671971e-01 7.679217e-02 7.341817e-02 1.139766e+00 1.714391e-01 4.184313e-01 -4.203178e-03 6.123085e-01 0.000000e+00
1.332759e+00 1.022562e+00 7.382707e-01 -1.312406e-01 1.410713e+00 1.052359e+00 1.027695e+00 -4.041076e-01 3.062148e-01 7.563616e-01 1.020479e+00 -2.390915e-01 6.083438e-01 -6.747464e-02 -2.035731e-01 8.342255e-01 -6.215296e-01 7.314117e-02 7.288614e-01 7.973985e-01 0.000000e+00
5.404266e-01 1.298763e+00 1.112567e+00 4.922431e-02 1.300263e+00 6.894850e-01 8.153400e-01 -4.352818e-01 1.895061e-01 8.831064e-01 9.385099e-01 -7.969571e-02 8.838760e-01 -3.155717e-01 -2.421325e-01 1.267864e+00 9.966753e-03 -2.134904e-01 6.647103e-02 1.232247e+00 0.000000e+00
8.257082e-01 6.415382e-01 1.305594e+00 3.887443e-01 1.366188e+00 8.425158e-01 1.649512e+00 2.188832e-01 -1.719212e-01 1.157893e+00 7.480596e-01 -1.535917e-01 1.573911e+00 3.216965e-01 -2.475602e-01 1.015415e+00 -7.174143e-02 -2.977141e-01 7.383513e-02 6.575604e-01 0.000000e+00
5.780663e-01 1.289383e+00 1.235592e+00 3.508267e-02 1.202579e+00 1.245351e+00 8.948721e-01 -2.912674e-01 -8.713962e-02 6.185660e-01 8.558193e-01 3.770928e-02 9.004883e-01 1.021299e-01 4.944761e-01 1.761958e+00 8.931523e-03 -3.276086e-01 5.784114e-01 8.092042e-01 0.000000e+00
1.101062e+00 5.018238e-01 9.321003e-01 1.706939e-01 4.936463e-01 6.227909e-01 1.045231e+00 -2.005095e-01 5.272089e-01 1.141879e+00 7.030660e-01 -4.829407e-02 1.366198e+00 8.627917e-02 -1.615092e-01 1.464484e-01 5.171404e-03 8.726545e-01 -6.122563e-01 1.337622e+00 0.000000e+00
4.458100e-01 6.820998e-01 1.203303e+00 2.484607e-01 1.099728e+00 1.088220e+00 1.403886e+00 3.745820e-01 -3.263882e-01 9.313956e-01 1.599771e+00 1.965220e-01 1.126572e+00 4.827533e-02 -3.938842e-01 1.366875e+00 5.936249e-02 2.059751e-01 4.054599e-01 1.207045e+00 0.000000e+00
8.886986e-01 1.100925e+00 8.143208e-01 -2.553890e-01 8.066920e-01 9.140295e-01 4.359222e-01 -4.443087e-01 -2.094851e-01 1.432900e+00 6.604114e-01 1.367594e-01 8.588774e-01 2.993431e-01 5.972205e-02 1.065932e+00 1.522597e-01 8.330480e-02 -1.551895e-02 8.790287e-01 0.000000e+00
1.063740e+00 1.341498e+00 7.279170e-01 4.358285e-01 6.550838e-01 1.224492e+00 1.030243e+00 3.278859e-01 1.092013e-02 6.980874e-01 1.402618e+00 -1.078127e-01 1.060574e+00 9.197725e-02 1.708394e-01 1.283059e+00 4.587491e-01 -8.318056e-01 1.254113e-01 6.504848e-01 0.000000e+00
5.718932e-01 1.109022e+00 8.997417e-01 1.413376e-01 1.236552e+00 1.113075e+00 1.330555e+00 -2.240651e-01 -6.555010e-02 8.289496e-01 7.121639e-01 1.564583e-01 9.522289e-01 1.170954e-01 -4.510124e-02 1.115756e+00 -2.845171e-01 -7.926970e-03 9.408187e-03 2.331900e-01 0.000000e+00
5.005305e-01 1.172253e+00 9.957374e-01 -5.565639e-01 1.171505e+00 9.184414e-01 9.313619e-01 1.213019e-01 3.652793e-01 1.557275e+00 1.039840e+00 2.757786e-01 9.542762e-01 -1.635170e-01 -2.303740e-01 1.046618e+00 -2.912837e-01 2.662921e-01 -5.517452e-02 1.232273e+00 0.000000e+00
1.231803e+00 1.354856e+00 1.300062e+00 2.827547e-01 1.116431e+00 5.965208e-01 1.114860e+00 -1.968231e-01 -4.479925e-01 5.244418e-01 6.648403e-01 -2.744925e-01 1.930748e+00 -1.289831e-01 4.489347e-01 1.078180e+00 -2.325157e-01 -7.180610e-02 1.261729e-01 4.157724e-01 0.000000e+00
2.238382e-01 1.375705e+00 1.567327e+00 2.490320e-02 8.840759e-01 8.830322e-01 1.400229e+00 4.009036e-01 -8.562093e-02 1.323357e+00 9.833209e-01 5.254413e-01 1.364278e+00 -1.120112e-01 5.862805e-02 1.002970e+00 -4.380841e-02 -1.928329e-01 -1.684781e-01 1.533925e+00 0.000000e+00
7.395595e-01 9.408962e-01 1.251364e+00 6.573903e-01 1.492317e+00 6.886124e-01 1.002347e+00 -4.089873e-01 -3.474056e-01 1.346047e+00 1.349871e+00 1.627382e-01 7.688610e-01 3.021937e-01 -3.021844e-01 1.458412e+00 5.741667e-01 1.990583e-02 -6.661593e-01 7.367412e-01 0.000000e+00
4.827410e-01 1.231475e+00 1.280124e+00 -2.080123e-01 6.134135e-01 1.152927e+00 1.115827e+00 -1.111348e-02 -1.710889e-01 8.767154e-01 1.034159e+00 -1.066706e-01 6.833295e-01 3.428604e-01 9.014579e-02 1.268872e+00 6.714542e-02 2.004925e-01 -2.456056e-01 1.012802e+00 0.000000e+00
1.246535e+00 1.176773e+00 4.181064e-01 -7.350934e-02 1.265717e+00 1.295230e+00 1.170884e+00 4.333966e-01 6.820422e-03 7.819185e-01 8.563593e-01 -2.035129e-02 9.929394e-01 -5.149931e-01 -1.668621e-01 4.806989e-01 -4.351909e-01 2.551199e-02 -2.512704e-01 9.086206e-01 0.000000e+00
9.949680e-01 7.222845e-01 5.180504e-01 -1.840900e-01 5.530883e-01 8.422120e-01 7.619039e-01 -2.895830e-01 -7.049963e-01 1.250663e+00 1.241242e+00 -1.494839e-01 7.235087e-01 -3.874282e-02 -1.580929e-01 9.402293e-01 4.186072e-01 4.544574e-01 4.459842e-01 1.124038e+00 0.000000e+00
1.258808e+00 1.156952e+00 8.915290e-01 2.814117e-01 1.187776e+00 1.229318e+00 4.383089e-01 3.181717e-01 1.694946e-02 6.117280e-01 1.307950e+00 8.010082e-01 9.680911e-01 -3.612715e-01 2.049559e-01 1.099975e+00 -1.431242e-01 1.031595e-01 5.590411e-02 6.123158e-01 0.000000e+00
4.524075e-01 1.188731e+00 1.353406e+00 -1.784712e-02 9.949015e-01 9.589224e-01 1.046338e+00 8.046451e-02 6.865834e-02 9.829531e-01 6.009674e-01 4.624889e-04 1.282464e+00 3.039720e-01 2.436039e-02 1.036557e+00 -9.126638e-02 4.802908e-02 3.112702e-01 9.309070e-01 0.000000e+00
7.312980e-01 1.006304e+00 8.112983e-01 -3.030502e-02 1.396486e+00 1.217367e+00 1.723172e-01 3.700215e-01 -2.978094e-01 1.257930e+00 9.242867e-01 2.586644e-01 5.849338e-01 4.912816e-01 -4.699776e-01 1.444558e+00 -5.830871e-01 2.925353e-01 -4.174487e-01 1.478849e+00 0.000000e+00
3.407910e-01 1.283958e+00 1.078692e+00 4.956393e-01 5.481033e-01 1.032449e+00 1.280157e+00 -2.707576e-01 2.751075e-01 8.357563e-01 1.115806e+00 3.978754e-02 9.134723e-01 8.461152e-02 3.008316e-01 1.357490e+00 -3.458152e-01 1.775203e-01 -5.136303e-01 5.874700e-01 0.000000e+00
1.195030e+00 9.010348e-01 1.159658e+00 -3.107898e-01 7.992365e-01 1.309436e+00 1.369502e+00 -7.409981e-02 -1.469390e-01 6.120308e-01 1.055981e+00 -7.091025e-02 7.243469e-01 1.586024e-01 -2.864216e-01 1.123620e+00 1.743445e-01 -2.345165e-01 -5.258937e-01 7.677020e-01 0.000000e+00
1.248508e+00 2.939180e-01 1.334708e+00 8.304666e-02 5.375664e-01 1.067638e+00 5.504751e-01 -1.132580e-01 -3.663500e-01 1.154930e+00 5.233056e-01 -4.155390e-01 7.463134e-01 -8.093286e-02 -2.967348e-01 1.357565e+00 4.600270e-01 -2.031568e-02 -7.441352e-01 1.263228e+00 0.000000e+00
1.746927e+00 7.904377e-01 1.233166e+00 3.021312e-01 8.958184e-01 9.137068e-01 1.316849e+00 -1.741482e-02 1.412351e-02 1.514143e+00 1.575595e+00 2.951296e-01 4.581777e-01 8.957293e-02 -4.068100e-01 7.278075e-01 1.057897e-01 4.100659e-01 -2.471284e-02 9.994360e-01 0.000000e+00
1.276704e+00 3.564676e-01 1.368746e+00 -1.489243e-01 7.864377e-01 1.889452e-01 1.371611e+00 5.664566e-01 -6.079499e-03 6.715624e-01 1.310833e+00 1.565533e-01 6.850318e-01 1.324673e-01 8.684184e-03 9.684636e-01 -6.688320e-02 2.500704e-02 -6.437336e-01 6.612717e-01 0.000000e+00
1.123611e+00 1.003267e+00 7.457739e-01 5.073717e-01 4.279802e-01 6.632361e-01 8.557392e-01 -2.162967e-01 -7.827917e-01 1.075443e+00 1.602096e+00 1.870727e-01 5.045786e-01 -2.026403e-01 -5.027781e-01 9.123184e-01 -3.129119e-01 -6.010516e-02 3.892771e-02 5.028216e-01 0.000000e+00
8.870054e-01 9.095365e-01 1.239683e+00 -1.417381e-01 4.707374e-01 1.143769e+00 1.043447e+00 1.201152e-01 4.941263e-01 5.253680e-01 7.582725e-01 2.626437e-02 1.061621e+00 4.135511e-01 -4.306993e-01 1.128783e+00 3.631635e-01 5.267700e-01 -1.341827e-01 5.138578e-01 0.000000e+00
1.113696e+00 1.146315e+00 2.312493e-01 -9.866126e-02 1.204023e+00 4.698801e-01 1.079861e+00 2.884514e-01 2.816340e-01 6.242583e-01 1.400173e+00 -3.092674e-02 1.387411e+00 2.053422e-01 -9.672641e-02 9.560726e-01 5.375491e-02 -1.178915e-01 5.588252e-02 3.532635e-01 0.000000e+00
1.979531e+00 1.549564e+00 1.254145e+00 3.144562e-01 1.188627e+00 1.320131e+00 1.442007e+00 4.426788e-01 7.725060e-01 1.013194e+00 1.328436e+00 -2.074202e-01 6.036156e-01 8.222908e-01 -3.137813e-01 7.279344e-01 -4.230026e-01 -4.643812e-01 -3.627095e-01 1.424303e+00 0.000000e+00
6.839142e-01 1.099468e+00 8.671414e-01 4.758480e-02 9.339839e-01 1.097689e+00 1.822403e-01 8.686724e-02 -1.903070e-01 6.934906e-01 1.433555e+00 1.303539e-01 1.181425e+00 -4.202645e-01 5.605093e-02 1.335749e+00 -2.383878e-01 -7.143354e-02 -5.530402e-01 1.248294e+00 0.000000e+00
1.527052e+00 1.373872e+00 1.497500e+00 -4.263010e-01 1.054106e+00 1.098823e+00 1.185409e+00 2.301563e-01 -2.358049e-01 1.664282e+00 1.420569e+00 -1.971575e-01 9.411967e-01 -5.773296e-01 2.311207e-01 4.268452e-01 -2.307682e-01 4.994746e-01 -4.590914e-01 8.862815e-01 0.000000e+00
8.594655e-01 1.353745e+00 1.239443e+00 3.604029e-01 1.570447e+00 1.019748e+00 7.525409e-01 -5.527206e-02 -7.590178e-02 6.191087e-01 9.285146e-01 -2.787188e-01 7.053187e-01 -9.006248e-02 1.870157e-02 7.332077e-01 8.995249e-01 1.529646e-01 1.085701e-02 1.431350e+00 0.000000e+00
1.161568e+00 1.175716e+00 1.313759e+00 4.661849e-01 1.042678e+00 9.810662e-01 1.176971e+00 3.809886e-02 -1.210855e-02 1.056592e+00 1.273376e+00 -1.686734e-01 1.276687e+00 8.291311e-02 4.297439e-01 1.321555e+00 -1.986976e-01 3.624057e-02 6.500462e-02 1.258337e+00 0.000000e+00
1.475679e+00 1.594031e+00 9.411558e-01 5.385572e-01 7.236529e-01 1.362146e+00 1.082050e+00 -6.454139e-01 2.171913e-01 6.251645e-01 5.542246e-01 -5.590163e-02 8.780350e-01 8.322909e-01 -1.642377e-01 1.193086e+00 5.977608e-01 -3.476751e-03 -2.575061e-01 1.049008e+00 0.000000e+00
6.703806e-01 1.189145e+00 1.366130e+00 -1.895955e-01 1.032949e+00 1.358858e+00 5.211244e-01 1.381200e-02 4.895696e-01 6.860994e-01 1.497506e+00 -3.299807e-01 1.009060e+00 -9.861164e-01 -4.908063e-02 1.083733e+00 -2.758452e-01 -5.556739e-01 1.002646e-01 1.330701e+00 0.000000e+00
9.507031e-01 9.781603e-01 1.223663e+00 -2.081443e-01 7.800541e-01 5.414659e-01 4.848112e-01 2.346465e-01 1.083790e-01 9.109016e-01 1.433561e+00 2.208465e-01 1.161160e+00 -4.640088e-01 -5.325556e-02 1.255411e+00 -5.696406e-01 -2.913876e-01 1.810046e-01 1.047211e+00 0.000000e+00
1.209764e+00 1.117785e+00 1.233010e+00 -1.965119e-01 7.022258e-01 1.155963e+00 9.251915e-01 -4.164152e-01 8.380979e-02 7.240050e-01 5.720043e-01 -2.071814e-01 8.878916e-01 -6.534822e-01 2.292187e-01 1.659497e+00 3.684044e-01 -1.230522e-01 1.573356e-01 1.007761e-01 0.000000e+00
